#OTU ID	S0203-T6	S0204-T6	S0407-T6	S0408-T6	S0713-T6	S0714-T6	S1019-T0	S1020-T0	S1121-T0	S1121-T6	S1122-T0	S1122-T6	S1223-T0	S1223-T6	S1224-T0	S1224-T6	S1325-T0	S1326-T0	S1427-T0	S1427-T6	S1428-T0	S1428-T6	S1529-T0	S1529-T6	S1530-T0	S1530-T6	S1631-T0	S1631-T6	S1632-T0	S1632-T6	S1-T0	S10-T0	S11-T0	S12-T0	S13-T0	S14-T0	S15-T0	S16-T0	S17-T0	S19-T0	S2-T0	S20-T0	S21-T0	S22-T0	S23-T0	S24-T0	S25-T0	S26-T0	S3-T0	S4-T0	S5-T0	S6-T0	S7-T0	S8-T0	S9-T0	S0509-T0	S0510-T0	S0611-T0	S0612-T0	S0713-T0	S0714-T0	S0815-T0	S0816-T0	S0917-T0	S0918-T0
PANTOSYN-PWY	9776.0055	7508.0795	8656.0052	8310.3636	9410.9477	22950.3293	8742.1716	7177.3809	8198.9711	9472.5596	8143.9659	11571.2277	6116.6124	10542.0204	11039.918	2411.876	11371.192	9112.7374	9448.7482	14609.1189	6764.4022	11713.3521	9290.5453	8845.3466	12865.9425	8722.5643	9599.1974	8649.5924	10285.6073	6424.4765	10804.7989	22534.6642	37123.1283	18031.3233	15191.0291	20602.2584	15485.4241	20099.0694	19225.4462	10528.951	8055.7753	19070.2014	13669.4854	8948.9522	8418.5832	10817.1786	12809.6579	4160.6926	12278.0882	14338.8375	22273.1975	15676.0112	8994.5808	7039.7044	10366.3921	11053.8072	12707.465	7408.0371	11277.0402	11801.6471	10821.3039	9917.1346	10268.0299	18936.5546	11706.3982
PENTOSE-P-PWY	11277.5387	5254.6813	9084.596	7900.8302	8083.1834	18360.8695	8314.697	6642.7209	8996.5136	10546.5613	9762.5234	12310.6559	5427.097	9344.3984	9197.6817	2912.3878	9562.4461	7785.1741	8470.7577	11788.3912	6242.085	12396.9573	14211.1837	10505.8561	14461.9825	8961.1312	10825.2338	10317.2197	10892.9757	7072.5058	10397.5716	21686.7283	35127.432	13469.1038	14299.7932	21043.6264	11175.0794	16416.3916	17427.6824	10107.9979	8714.7073	18755.7121	8060.46	8634.6897	8555.334	8794.6398	11879.7563	4942.1983	10496.2109	11592.6295	14291.1567	12595.5293	9440.1146	8286.2717	11363.3101	9855.688	6778.1444	6546.2454	7589.5773	10013.7375	8135.0683	9011.248	11084.2459	15937.7177	11274.1933
PEPTIDOGLYCANSYN-PWY	16196.5126	10890.9658	13972.2659	12970.7067	13670.6828	32494.4508	13540.1198	11025.2335	13496.4473	14342.8522	13578.396	17412.3037	10444.4454	16243.3911	16317.167	5645.1908	17674.9509	14137.8379	14017.2271	18674.7057	9939.3316	17070.4685	18821.2643	14426.6688	20296.3247	14009.5945	14605.3547	14041.3269	17006.8366	10621.5548	16323.1227	34560.4639	52529.1087	26075.2852	25573.5338	32491.1647	20264.2179	25508.5173	29327.1621	17082.0267	12987.0936	25864.3305	17675.9452	14416.0456	14499.9342	16091.3516	17934.3088	6814.4274	18031.214	20970.5082	30510.0248	23699.1868	14842.3094	11691.3524	20338.9294	14453.5824	15710.4516	10843.3886	15589.5868	17192.2013	14990.223	14383.2941	16678.8701	23849.4397	16252.0155
PHOSLIPSYN-PWY	17047.952	10256.6078	14484.2634	12906.0454	13393.1796	31877.3614	13000.4903	10634.4858	14707.5081	16168.503	14939.6303	18985.112	9817.943	15230.8108	14828.6891	5705.3594	16920.7353	13035.3152	13838.2994	19205.4796	9706.8333	18074.3826	21178.2459	15915.3235	22673.204	14300.2033	16903.3704	15769.1261	17660.1057	11296.4311	16343.1336	35541.6278	56157.6731	24674.9583	23939.0113	33171.5119	19643.5381	26127.8977	28480.0246	16429.5935	13793.2746	29143.566	16925.3765	14118.0377	15008.5121	15458.7892	19258.3479	7544.691	17215.2808	20961.3608	28476.1759	21088.3717	16652.3527	11307.4093	20323.1983	14430.0634	15221.9962	11129.1143	13816.3739	16675.3612	14169.3665	14208.2945	17404.1519	24886.8622	16556.2367
POLYAMINSYN3-PWY	3248.1144	1763.1788	2271.3406	2090.1948	2400.9604	5181.2603	2606.5316	2026.5742	2642.1825	2490.3494	2142.6728	3326.7136	1873.1781	3170.812	3537.6509	791.8743	3125.2297	2642.7461	2632.6844	3125.8473	2035.4035	3261.289	3613.491	2955.1344	3642.7753	2594.0723	2820.4672	2584.4207	2953.5667	1795.7735	3438.5747	6970.3967	10576.7206	4273.6996	2305.7488	6328.2022	3525.4	4711.0176	5557.519	3151.7195	2097.1987	4461.2126	2294.6334	2343.8447	2326.2905	2604.6325	3951.1915	955.9755	3792.1989	4147.3235	5823.6572	4016.017	2299.92	1816.5274	3044.5377	3070.4197	2147.5476	2175.4984	2629.6653	2798.9726	2494.6018	2501.7797	3279.7703	4769.0328	3360.6248
POLYAMSYN-PWY	3135.3768	1493.9456	2158.0756	1853.1382	2022.348	4285.8632	2513.4447	1995.1698	2608.4642	2663.3758	2252.8167	3225.3758	1854.6328	2783.961	2721.1724	895.826	3105.3185	2615.5359	2474.48	4092.1507	1672.8776	2798.9329	3332.8342	2570.7731	3358.9148	2356.9217	2573.9655	2513.3446	2851.5595	1714.1394	2942.5324	6669.5121	9803.7409	4274.1587	5619.8627	5502.4749	2783.1488	4252.2421	5344.6851	2945.5879	2086.0123	3829.1174	3358.5205	2413.1304	2653.7062	2608.4686	3652.8409	1414.3475	3668.3566	4115.5977	6837.0224	4881.1303	2822.2051	1671.5056	3930.8286	2292.7379	2220.7178	2004.4922	2392.8212	2507.0769	2014.0519	2556.0722	3461.4348	3644.9671	2803.2467
POLYISOPRENSYN-PWY	11960.8877	8444.7297	10304.1363	9829.0817	10844.876	25690.1914	9542.8629	8012.6462	9751.527	11032.07	10028.8836	13304.1237	7156.2002	11226.0546	11923.6067	4435.6181	13275.7743	10034.0577	10840.227	15742.7799	7440.8958	13241.9813	14419.4333	11108.3431	15546.2509	10166.7631	11074.4688	10115.2814	12371.4153	7538.1817	12378.6448	27149.0873	41341.7528	20395.644	19302.3935	24172.8683	16962.337	21273.7034	20707.855	12052.9087	9482.4457	21388.2041	14593.5271	10071.3222	11121.2422	12181.3524	14580.3928	5095.958	13557.737	15951.7895	23887.004	16128.0807	11964.1312	8716.2918	16237.7608	12197.038	13706.7048	8685.7139	12408.5481	14032.7856	12530.9774	11276.3189	12854.4526	20782.8617	13406.9322
PPGPPMET-PWY	5334.3116	2217.8149	4171.7976	3138.6467	2993.7609	6129.4551	2027.5424	2275.509	4886.7387	6096.3742	5519.5799	6560.7549	978.056	1563.261	1532.0739	496.1554	2873.0547	1576.1983	3706.2839	6958.1516	2188.2383	6600.4242	9501.729	6284.284	8967.7755	3584.9381	6531.178	5080.7765	4766.8206	3403.4587	4406.3285	11012.6456	19076.4284	4316.8415	97.2697	10915.9249	5369.8151	10367.021	3547.2429	498.4193	3602.7417	15427.1605	4873.6372	2106.2872	3122.4518	2138.6013	8214.4292	2524.5851	3429.4967	4354.907	4160.1778	1323.9017	7506.1667	1277.2313	1991.1174	5927.4312	3573.7336	4036.9849	2294.8959	5122.2009	3475.3554	3740.4394	5235.5426	10409.008	6004.3038
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	632.502	263.9058	366.085	262.411	375.6309	887.0719	588.8022	267.1396	448.6041	1043.5335	677.6685	668.4653	195.1741	404.2982	557.5782	81.3426	262.258	301.5936	332.568	661.2454	415.9526	837.3234	358.481	573.5517	980.4436	404.3114	406.4989	568.1643	596.3267	421.8707	330.5545	865.531	2077.1682	219.693	231.1056	711.8034	420.7237	846.7435	781.1018	135.9027	200.8286	310.5507	279.5322	131.5129	198.7733	168.0289	63.0719	224.4102	637.1581	878.8914	1963.8819	668.0195	190.7314	229.5148	294.5234	389.7329	153.5291	157.21	326.244	290.8654	178.4199	384.9715	503.2227	710.349	445.1436
PRPP-PWY	12005.362	6723.3394	9755.0044	8584.8778	8934.7978	20597.4755	9279.9874	7509.4762	10064.1402	11696.8376	10698.1199	13630.0381	5814.7123	9063.4122	9888.7799	3177.1546	10690.8948	8537.9432	9597.7635	12747.8288	6793.2518	12885.3683	14475.9446	11565.7506	15651.4959	9783.5994	11383.6986	10674.1844	11743.4859	7599.8786	10285.8707	25783.9458	37699.0909	16312.9239	15157.2233	22460.8203	12821.3573	18502.6182	17169.1714	10124.2728	9382.9873	15846.7856	11280.646	8108.2739	9815.567	9880.3248	13337.5402	5416.6023	11631.1369	13843.5648	20584.2145	13809.0497	10559.134	7866.6832	10984.5358	10791.137	9408.8044	7628.7561	8989.1262	11118.7034	9168.6195	9950.8206	12606.0845	17750.8152	12284.5083
PWY-1269	8284.0773	6134.0762	6702.0352	6504.6872	7913.6513	19391.2737	6919.8612	5680.6158	6799.3326	7653.0599	6842.2974	9708.1626	4130.6801	7350.9448	8664.0241	1235.0678	9791.8869	7177.9855	8324.325	13389.2095	5792.1929	9756.2048	9963.9592	8068.2841	10535.5405	6525.5326	7974.2755	6793.4739	8308.6264	5118.1177	9525.523	20662.3092	30184.5892	16077.2124	11848.6686	18018.7288	13641.6946	16976.7621	14198.2804	6785.8056	5103.0498	17116.7272	13072.4243	6174.9995	6413.1655	8123.4387	11611.3918	3267.618	9955.6281	12162.0663	20224.9557	12266.7254	9859.2972	4732.3659	8044.9826	9734.5035	12117.1239	6543.414	9393.8197	10542.0912	9958.3274	7984.6784	8737.0782	18173.9311	10904.6241
PWY-1361	5.3269	1.9631	5.296	0.0494	4.0158	11.7751	10.6212	5.6401	11.747	5.6673	3.3699	12.6029	3.7583	2.2217	0.1517	0.011	1.957	4.003	5.5583	8.0692	4.921	9.0138	0.2553	2.1236	3.5782	2.4154	4.9302	10.1315	10.8199	5.4244	0.083	10.0524	26.4382	0.6038	0.0045	16.6202	11.0648	17.2289	8.7757	0.0152	0.4184	0.0909	4.0826	0.0156	2.6737	2.4636	0.0	0.6952	32.0333	15.1572	64.2672	14.3536	1.5955	0.0749	1.1552	5.4511	0.0523	2.5214	5.2982	2.6955	3.9416	5.8484	7.7096	8.0537	6.6138
PWY-1422	0.1586	0.0595	0.2174	0.1545	0.2249	0.5483	0.3384	0.3171	0.3712	0.1689	0.1026	0.4006	0.2119	0.6041	0.5118	0.0355	0.0588	0.1258	0.1661	0.2618	0.1607	0.2803	0.0075	0.0674	0.1073	0.0738	0.1545	0.2632	0.2762	0.1682	0.268	0.3145	0.8812	0.0191	0.0154	0.2688	0.4019	0.6022	0.6117	0.0492	0.0123	0.2919	0.1333	0.0499	0.0814	0.0766	0.0	0.0205	0.3604	0.4908	2.4508	0.146	0.0485	0.2419	0.0342	0.1689	0.1687	0.0772	0.2215	0.095	0.162	0.3459	0.2807	0.3001	0.2051
PWY-1501	44.3574	18.3363	11.3086	5.7754	18.1145	45.3592	56.0007	19.0227	46.2357	50.2936	28.5722	61.5478	13.2758	7.7202	0.0299	0.0022	23.9068	34.6598	18.6945	25.1023	21.2885	37.8169	11.0542	19.1398	24.0522	18.4301	15.4487	27.3817	24.5436	16.1098	0.0164	59.2959	114.4352	0.0014	0.0009	41.5098	37.8315	61.2992	50.6594	0.003	22.1536	7.5701	20.6549	0.0031	19.2082	18.0302	0.0	6.7607	35.586	68.5298	228.4516	29.6009	15.0412	0.0148	29.154	16.0272	0.0103	18.4158	18.5024	9.2755	13.232	16.7473	24.4072	30.3175	38.9781
PWY-1541	1.6675	3.3652	2.5232	1.5471	33.1361	48.3653	3.5188	3.1811	3.8677	2.2485	1.1408	25.9482	5.8434	6.6644	2.1571	0.342	5.3053	2.0536	4.7697	8.3105	1.7642	13.168	0.3787	0.6758	1.1303	0.7746	2.5861	3.7062	3.192	2.3405	3.9111	43.1998	41.808	12.8279	0.0582	2.6136	4.0621	6.1364	36.3133	0.1993	0.1301	2.173	2.5394	0.2024	0.8544	15.0342	0.0	0.2168	3.4319	34.4483	24.8986	1.3981	26.3864	0.948	0.361	1.7667	0.6601	0.8095	2.1792	0.9726	2.2456	3.2541	2.7842	3.0348	2.1459
PWY-1622	64.1354	24.4403	53.8669	38.7798	77.8961	168.4836	80.251	66.1206	87.0383	101.8342	139.6361	166.6002	50.2811	131.8682	108.1936	7.2226	16.2407	32.5252	45.8621	69.2333	40.5311	101.5118	2.2694	18.6935	52.2542	21.0253	41.5185	74.3103	82.6727	43.8929	61.9072	86.7019	238.742	5.6902	4.2594	62.9117	98.1555	184.3033	183.5095	10.9246	26.2077	66.7015	31.4722	14.5574	35.4796	20.3747	0.0	5.8586	76.6028	195.1632	600.1882	32.6139	14.205	51.4261	9.8922	40.7002	33.6834	19.0461	53.697	25.367	37.097	76.2271	71.341	75.9682	49.4818
PWY-181	1155.5975	507.9163	768.0905	444.5845	1036.4306	1853.8454	649.3245	465.1373	684.3444	1398.42	1320.7976	1311.626	537.4952	1013.541	885.5296	52.9442	334.0913	453.6367	761.2713	1040.7735	494.9754	994.4612	840.9759	1210.1207	1591.4409	815.8466	768.3989	791.3191	1014.6542	635.8124	524.022	1944.6714	4856.0021	1022.1236	801.6945	680.1045	1039.3217	1670.1585	2017.6993	73.8139	155.5742	416.1686	246.6237	911.3633	378.2214	350.4535	0.0	155.7401	547.5659	2336.2967	3818.1704	263.2911	960.1074	340.326	396.912	341.2147	250.7691	189.3879	631.4119	592.1682	309.3907	602.171	1111.5175	1012.603	443.7626
PWY-1861	582.0104	671.7859	371.473	454.2199	1148.8629	1917.7776	645.639	358.3483	368.881	349.4077	335.2687	650.3967	416.0671	1093.3058	894.2232	394.2059	1138.304	743.8126	1378.3501	1266.2757	419.8588	603.2239	391.396	655.9506	673.5249	556.7588	442.443	415.6284	479.6184	296.6358	1290.2557	2111.7691	3769.3684	1839.2837	320.1481	2097.7861	1011.4478	2159.1356	1999.574	1829.9504	454.8506	880.3925	1148.0296	1989.022	505.176	371.1753	355.9674	162.7513	856.505	2069.1969	2699.8897	3709.8644	856.9693	703.3046	483.9087	202.0672	234.4943	227.0028	477.0039	331.0511	540.5462	365.673	594.7808	1108.6289	549.9933
PWY-1882	1.8706	0.0828	0.8083	0.1115	0.4363	1.5153	4.4505	0.7668	3.7892	2.1391	1.1432	4.0349	0.5116	0.5631	0.3534	0.0057	0.72	1.2255	2.0355	2.1068	1.5142	3.0967	0.0473	0.1446	0.2033	0.0833	1.5859	2.7487	2.9277	1.8353	0.1935	0.2361	6.3147	0.2519	0.0023	2.4049	2.2025	3.5451	1.0852	0.0355	0.1034	0.2107	0.0555	0.008	0.9388	0.0581	0.0	0.1209	0.0906	0.2251	8.5973	0.0394	0.563	0.0386	0.4466	1.8386	0.1219	0.8785	0.0387	0.0265	0.5989	0.7904	1.6315	1.4791	2.2153
PWY-2201	0.1783	0.0669	0.2444	0.1737	0.2529	0.6164	0.3805	0.3566	0.4173	0.1898	0.1153	0.4504	0.2383	0.6795	0.5503	0.04	0.0661	0.1414	0.1868	0.2944	0.1806	0.3151	0.0085	0.0722	0.1207	0.083	0.1737	0.2959	0.3105	0.1891	0.3013	0.3536	0.9908	0.0215	0.0161	0.2829	0.4519	0.6771	0.6879	0.0553	0.0138	0.3282	0.1499	0.0561	0.0915	0.0861	0.0	0.0231	0.3766	0.5519	2.7569	0.153	0.0546	0.2721	0.0384	0.1899	0.1899	0.0869	0.249	0.1068	0.1822	0.3889	0.3075	0.3374	0.2306
PWY-2221	5.665	2.1239	7.7483	5.519	8.0273	19.5473	12.0651	11.2881	13.222	6.031	3.6642	14.2811	7.5433	21.4873	17.4184	1.2688	2.1011	4.4918	5.9296	9.7161	5.7358	10.0071	0.2691	2.2965	3.8354	2.6377	5.5168	9.3883	9.8493	5.9977	11.4283	11.2283	31.4334	0.6846	0.5132	8.9849	14.3143	21.4614	24.232	1.7593	0.4401	10.3963	4.7602	3.6378	2.9046	2.7313	0.0	0.7333	11.9388	17.4977	86.9043	4.8589	4.1607	8.594	1.222	6.0264	5.9945	2.7544	7.8936	3.3936	5.7799	12.3146	9.7444	10.7096	7.3212
PWY-2941	7995.6952	4479.2871	6637.7303	5637.429	5223.9162	11822.4572	6112.3572	5189.7111	7063.7715	7344.1656	6893.9982	8319.0066	5228.2862	7130.3628	6588.4112	2578.2962	7798.4013	6967.1629	5454.0288	4864.9729	4127.1733	7659.3628	9403.7776	6652.3266	9833.1301	6794.5167	6606.5482	6801.954	8330.9602	5076.2999	6425.4041	14679.0696	18733.7039	9569.7612	14082.5662	14499.7856	7082.456	7895.7515	12668.2974	9093.7015	6792.2325	8438.6001	4293.7088	7169.7538	7517.8981	7923.3661	7994.7887	3785.2175	8573.5128	8108.3943	8743.2119	10403.2987	5157.022	6922.3284	10819.1418	5685.0365	4525.3618	5229.1229	6429.7019	7357.2788	5734.0246	6963.5687	8914.5378	6678.0994	6331.9852
PWY-2942	13534.9183	8576.4461	11874.7072	10663.0876	11465.9871	27495.6315	12117.9444	9656.5805	11273.8562	12719.3448	11640.5699	15369.1206	8533.2899	13762.4934	14400.8751	4183.0062	15064.5879	12310.3751	12099.3579	16470.1636	8739.0692	14333.7706	16679.0903	13021.4967	17503.3716	11878.064	12282.2369	11775.4875	13828.351	8756.325	13874.9629	31806.4491	46255.61	21939.5671	21657.2989	28243.0885	18842.2959	23772.4442	24600.6197	15282.3594	10552.6531	22479.6045	17195.1756	11661.2147	11662.9227	14513.8836	15044.3071	5789.0836	16809.299	18736.5825	30526.7489	21034.5612	12583.281	10606.4062	16263.4913	12719.3194	15383.262	9315.1159	14069.271	14348.3874	12912.1169	11765.8097	14671.0963	21388.116	14127.3971
PWY-3001	13061.1467	7326.2959	10852.8065	9589.004	10238.1771	23874.8832	11426.6878	8881.2294	11287.3923	12380.6941	11392.0792	14904.1505	7622.3079	12226.2496	12827.1965	4271.7978	13118.7542	11564.1485	11047.6904	14429.8838	8104.1884	13531.1808	15881.1498	12442.2981	16709.1987	11037.9083	12212.2624	11609.9769	12809.7761	8207.4299	12492.1356	28900.7888	42218.1949	18459.972	20344.8367	25832.5893	14914.6162	20826.1868	21771.6786	14054.2584	9913.1295	21771.6961	14015.5423	10127.79	11005.9367	12136.7822	14854.9174	5685.2164	14316.0286	16919.9538	26819.4732	18992.7974	11788.4602	9234.8088	15943.7353	11273.5351	11174.6951	8201.3663	11031.9362	12044.9408	10062.1681	10859.8041	14108.0237	19272.6397	12942.561
PWY-3081	0.2734	9.3099	2.8507	8.4812	32.0173	22.4508	0.5826	0.5461	0.6389	0.2906	0.1766	0.69	5.1585	5.2363	6.6207	2.1301	9.0722	3.7653	0.2862	0.4511	0.2766	0.4825	0.013	0.1106	9.3907	6.4578	0.2662	0.4535	0.4754	0.2895	0.4616	0.5418	10.6828	9.104	0.0247	0.4333	0.6924	22.9866	1.0541	0.0848	0.0212	0.5026	2.6509	0.086	0.1402	0.132	0.0	0.0353	0.5768	26.4988	4.2211	0.2343	0.0837	0.4166	0.0589	0.2909	5.3087	0.133	0.3816	7.5474	4.7094	0.5954	0.4707	0.5174	0.3531
PWY-3661	16.6549	6.2538	22.7688	38.6028	23.5671	57.4198	35.3774	33.0201	38.6839	17.7584	10.7916	41.8893	22.0645	62.8284	51.0073	3.7248	6.1799	29.1052	17.4136	69.789	16.8416	29.3993	0.7933	6.768	11.3032	7.7661	28.5217	27.5865	28.9632	17.6448	28.0506	33.029	171.7499	2.0172	1.5126	26.3821	41.9278	63.0039	63.9894	5.0998	1.2956	30.3511	13.9804	5.2486	8.5358	8.0259	0.0	2.1582	34.8924	51.4403	255.2892	14.2843	5.1119	25.1071	3.5934	17.6875	17.5414	8.0621	23.1538	9.9828	16.8934	36.0363	28.6463	31.4542	21.4343
PWY-3781	8140.0287	3552.0004	5083.7172	6131.9695	7469.9679	10266.0522	6343.7319	4462.4115	8095.5333	10919.8642	8202.073	10715.36	2723.9768	5961.2095	5981.3806	853.4881	4510.074	4178.9777	6277.9505	11621.3984	5435.8315	12024.4539	6135.8237	8369.512	11846.2529	4723.5934	9318.5609	8561.4473	7302.0865	4559.743	5892.9255	15477.8201	30899.8268	9820.521	4137.7665	13445.4358	7174.3116	16342.2929	12345.5396	2555.2794	6881.2239	15799.36	6968.5364	2803.4065	3944.9072	5132.7089	7972.3289	3845.7861	5601.4083	10008.6193	18815.29	7274.6873	3896.5185	5588.4428	4128.1156	7610.4504	3889.5064	3579.4124	4004.8634	5802.9354	3987.2847	7029.6165	7408.7924	15878.0923	9860.7316
PWY-3801	90.6254	22.8068	82.2871	61.0565	95.8703	265.0853	126.2538	117.7334	138.5567	68.8101	39.1058	156.2058	78.2311	225.031	179.7309	14.085	22.8529	58.8219	75.524	105.2763	60.3187	105.5723	4.6058	24.6885	41.7127	28.1326	83.8176	142.0199	104.5204	65.9034	113.0077	118.5025	388.5998	98.0194	5.3371	94.3914	148.867	223.0004	225.7045	18.2879	5.892	111.8255	55.0499	28.8517	31.0523	28.9083	0.0	8.975	124.2529	186.4114	886.5687	50.766	36.7451	89.2776	14.2663	102.5666	62.4728	29.3954	125.97	35.4354	150.81	127.4898	101.5385	234.6111	77.3742
PWY-3941	1.087	1.0595	0.0014	6.78	0.8678	0.133	0.0022	0.0021	0.9027	0.0011	0.4481	0.5846	3.2045	10.0313	3.7386	0.085	3.7372	1.4191	4.8521	6.3457	0.001	0.0018	0.0	0.0004	2.3819	0.8166	2.3628	0.8364	0.0018	0.0011	5.0809	0.0021	18.0423	12.7813	0.7881	3.9537	1.0902	6.2803	31.9377	0.0003	1.4333	0.0019	1.0161	1.3096	1.9601	1.6535	0.0	0.0001	0.0022	9.6907	0.987	0.5099	4.4257	0.2557	0.7952	0.0011	2.492	0.6899	0.0014	0.0006	0.0011	0.0023	1.1452	0.002	0.0013
PWY-4361	4.1834	1.5646	5.3121	4.5952	6.7763	14.4562	7.2645	6.8087	7.964	4.6737	2.9489	10.8686	4.5498	14.6494	13.243	0.8026	1.4933	3.3512	4.2763	5.9357	3.5613	7.3753	0.1616	1.3813	3.6276	1.5857	3.3413	6.6804	6.9331	3.6094	5.7541	6.7535	19.5834	0.6661	1.1745	15.022	9.0768	15.7619	16.2147	1.0573	0.3565	17.1508	2.9062	3.0701	2.1933	1.7808	0.0	0.4405	20.1228	14.1961	59.4759	22.0347	1.1112	5.2716	0.7341	4.2698	3.6263	1.6589	4.7558	2.0404	4.3544	7.4243	5.8972	6.4673	4.4037
PWY-4722	50.534	120.1235	3.0753	17.1663	20.9989	30.4737	24.1483	12.0544	0.8575	11.9644	14.5679	29.6054	24.7909	32.6743	22.7417	5.591	6.5161	31.2458	7.7776	13.8532	8.8553	26.5814	7.0897	33.9342	26.6258	20.0792	10.8672	9.6174	25.4232	24.2364	11.1554	39.9854	111.5706	41.6349	0.0003	25.0563	48.6933	41.507	22.3039	0.0011	0.5267	0.0065	3.6925	21.902	36.4002	22.8422	0.0	9.011	5.4365	68.1965	5.0764	28.7263	20.5133	11.8424	16.7521	7.9756	5.4702	17.4556	23.1322	20.9927	7.7822	48.697	0.2264	36.5247	63.4212
PWY-4984	1358.3826	487.9553	576.3053	1170.7222	1467.3002	1761.1862	1051.9416	272.2945	717.3839	953.5727	496.6661	977.7456	477.9967	914.2302	1191.85	37.3901	1083.7677	725.7937	1540.388	1516.6079	523.3135	1049.091	543.1956	629.7916	967.7538	618.8222	726.5295	615.8307	975.2613	505.2249	904.134	2212.5968	4195.4806	780.3819	561.386	2095.5289	864.0168	1415.4585	1890.3383	347.5887	453.391	443.2368	510.4746	2226.9904	515.7401	436.098	187.8045	335.5797	507.2272	1360.5102	1742.8981	1945.6649	981.4693	4206.4023	765.8682	960.3128	544.8095	236.1323	518.5691	584.9774	650.514	562.2658	440.9986	1069.3139	1167.77
PWY-5005	1710.9216	1028.4737	815.2856	761.6075	1110.7288	2715.2281	1499.3015	1181.306	796.7476	514.1161	636.3412	1070.2385	763.2054	1622.4804	2426.7571	359.5421	1946.6183	1691.5159	1700.566	1767.8518	1082.0166	800.2132	1994.6031	1514.7255	1000.9933	1485.4744	431.8487	609.2898	1072.7619	534.5181	2241.972	4757.1595	4596.5057	1335.8273	3224.8662	2335.3528	2439.3116	2602.768	3246.7148	630.6101	513.8604	2581.1586	1737.739	1403.3478	1480.3148	1726.7966	2906.1949	661.2954	1998.8966	2433.3938	4332.0355	3180.3695	1175.7027	1512.762	1695.7694	2396.6453	2340.2877	1137.338	1655.2982	1691.8085	1731.8703	1925.4432	2711.542	3594.7037	2641.8623
PWY-5022	1905.9081	1376.1585	1316.4665	1290.2649	2236.9137	4569.2295	1862.6723	1271.8813	1455.8358	2302.5453	1979.5305	2318.6796	1188.4642	2003.798	2412.1711	438.2897	1614.9818	1486.2112	1840.2068	2355.7216	1322.0438	2269.5621	1912.0119	2063.3442	2946.7569	1654.8271	1729.9843	1865.949	1739.7094	1062.3757	2497.5024	4275.6112	7653.7093	2891.7004	1602.0576	4659.3129	2079.0389	3747.5729	4484.146	1565.5973	2152.5061	2095.1742	2501.6292	2171.3539	1022.1224	1609.5528	1933.4849	684.5342	1799.0063	3468.1779	5652.8508	4165.1091	1964.734	2633.4737	1342.4366	1452.7805	1629.6261	993.5599	1507.4679	2200.6198	2390.3538	1210.9334	1820.5017	3679.918	1988.1056
PWY-5028	310.9043	93.991	81.3618	198.6855	193.2871	207.4687	230.3145	79.3338	287.4696	443.3063	160.1614	270.6664	47.4064	131.2785	95.111	6.4612	158.0507	110.8595	212.8127	229.7095	154.2939	356.0964	126.713	162.2355	231.7726	107.2587	195.3779	173.9913	168.5976	131.814	87.7119	337.7024	422.3355	100.7811	133.406	213.1284	116.5537	184.0519	120.182	66.4778	156.468	164.9087	91.648	6.1285	124.3107	69.5444	47.5299	137.3203	518.3175	246.5529	401.1859	79.0706	50.4486	39.3422	211.7411	193.9686	20.7075	69.9425	80.3352	90.8895	106.2751	147.6652	129.8002	200.0056	286.8359
PWY-5080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5088	870.7825	785.4846	269.6061	10.942	1098.4817	1029.6013	341.6292	114.3141	6.456	631.8101	704.7561	772.8154	167.3373	470.5979	707.4218	1.6294	1401.1886	840.1045	990.9005	1114.4183	544.0484	315.4445	559.9977	912.912	1388.1189	824.0397	229.4034	448.4753	585.7248	872.8926	1484.8714	2712.981	5100.7209	286.5434	411.0167	2850.75	634.7808	1596.3685	3396.8926	0.7285	565.7577	8.9494	1979.1058	765.945	730.3611	702.13	0.0	0.3835	803.9227	2624.6708	3154.0876	3072.1822	32.9909	824.4034	1481.958	43.4444	274.6826	121.7704	332.412	168.765	309.4351	79.7258	500.6511	486.4914	317.7956
PWY-5097	10590.9121	6457.7017	9014.019	7932.9372	7964.4465	18610.3113	9984.8126	7928.4624	9029.9874	10667.2375	9607.8552	12625.3797	5840.8625	10019.5655	11528.3853	2578.4195	11464.7209	9531.5551	9616.9015	13646.0326	6943.0478	11456.0111	14100.235	11103.2025	14412.7901	9284.5069	10244.9401	9276.958	10313.2774	6616.7559	10409.0838	25715.4575	37620.6946	16691.2259	16479.3959	23200.6527	14150.3888	19267.8754	16995.6944	12062.1978	8164.5382	19486.2883	13799.4523	7949.8644	8095.9917	10610.2586	13074.3878	4670.4458	12914.3434	14282.5712	25795.1859	17015.627	10547.5468	9127.2387	11465.2797	10903.127	12034.6062	7158.5885	10584.7759	10237.5757	8963.7043	9150.216	11810.9108	18762.0	12012.7827
